k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
11,16,RAB,1,1,49,6,0,FORCED,1,1584,1170
11,16,RAB,1,2,49,5,0,FORCED,2,1584,1900
11,16,RAB,1,3,49,6,1,FORCED,3,1584,2450
11,16,RAB,1,4,49,6,2,FORCED,4,1584,2910
11,16,RAB,1,5,49,6,3,FORCED,5,1584,3280
11,16,RAB,1,6,49,6,4,FORCED,6,1584,3550
11,16,RAB,1,7,49,5,1,FORCED,7,1584,3710
11,16,RAB,1,8,49,5,2,FORCED,8,1584,3840
11,16,RAB,1,9,49,5,3,FORCED,9,1584,3940
11,16,RAB,1,10,49,5,4,FORCED,10,1584,4020
11,16,RAB,1,11,49,2,0,not_forced,10,1584,4090
11,16,RAB,1,12,49,3,0,not_forced,10,1584,4160
11,16,RAB,1,13,49,4,0,not_forced,10,1584,4220
11,16,RAB,1,14,49,2,1,not_forced,10,1584,4320
11,16,RAB,1,15,49,2,2,not_forced,10,1584,4400
11,16,RAB,1,16,49,2,3,not_forced,10,1584,4490
11,16,RAB,1,17,49,2,4,not_forced,10,1584,4570
11,16,RAB,1,18,49,3,1,not_forced,10,1584,4650
11,16,RAB,1,19,49,3,2,not_forced,10,1584,4730
11,16,RAB,1,20,49,3,3,not_forced,10,1584,4810
11,16,RAB,1,21,49,3,4,not_forced,10,1584,4890
11,16,RAB,1,22,49,4,1,not_forced,10,1584,4970
11,16,RAB,1,23,49,4,2,not_forced,10,1584,5050
11,16,RAB,1,24,49,4,3,not_forced,10,1584,5130
11,16,RAB,1,25,49,4,4,not_forced,10,1584,5210
11,16,RAB,1,26,49,6,5,not_forced,10,1584,5290
11,16,RAB,1,27,49,6,6,not_forced,10,1584,5370
11,16,RAB,1,28,49,1,0,not_forced,10,1584,5510
11,16,RAB,1,29,49,5,5,not_forced,10,1584,5590
11,16,RAB,1,30,49,5,6,not_forced,10,1584,5660
11,16,RAB,1,31,49,1,1,not_forced,10,1584,6150
11,16,RAB,1,32,49,1,2,not_forced,10,1584,6640
11,16,RAB,1,33,49,1,3,not_forced,10,1584,7120
11,16,RAB,1,34,49,1,4,not_forced,10,1584,7610
11,16,RAB,1,35,49,2,5,not_forced,10,1584,7710
11,16,RAB,1,36,49,2,6,not_forced,10,1584,7810
11,16,RAB,1,37,49,3,5,not_forced,10,1584,7910
11,16,RAB,1,38,49,3,6,not_forced,10,1584,8010
11,16,RAB,1,39,49,4,5,not_forced,10,1584,8100
11,16,RAB,1,40,49,4,6,not_forced,10,1584,8200
11,16,RAB,1,41,49,0,0,not_forced,10,1584,9030
11,16,RAB,1,42,49,1,5,not_forced,10,1584,9990
11,16,RAB,1,43,49,1,6,not_forced,10,1584,10480
11,16,RAB,1,44,49,0,1,not_forced,10,1584,11640
11,16,RAB,1,45,49,0,2,not_forced,10,1584,12800
11,16,RAB,1,46,49,0,3,not_forced,10,1584,13960
11,16,RAB,1,47,49,0,4,not_forced,10,1584,15120
11,16,RAB,1,48,49,0,5,not_forced,10,1584,16280
11,16,RAB,1,49,49,0,6,not_forced,10,1584,17440
FINAL_RAB,11,16,1584,39,true,18280
11,16,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,10,1584,18280
FORCED_VARS,11,16,10,p50 p51 p52 p53 p54 p60 p61 p62 p63 p64
