k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
8,6,RAB,1,1,49,6,0,FORCED,1,1739,1640
8,6,RAB,1,2,49,5,0,FORCED,2,1739,2570
8,6,RAB,1,3,49,6,1,FORCED,3,1739,3310
8,6,RAB,1,4,49,6,2,FORCED,4,1739,3910
8,6,RAB,1,5,49,4,0,FORCED,5,1739,4360
8,6,RAB,1,6,49,5,1,FORCED,6,1739,4690
8,6,RAB,1,7,49,5,2,FORCED,7,1739,4960
8,6,RAB,1,8,49,3,0,not_forced,7,1739,5270
8,6,RAB,1,9,49,6,3,FORCED,8,1739,5460
8,6,RAB,1,10,49,4,1,FORCED,9,1739,5610
8,6,RAB,1,11,49,4,2,FORCED,10,1739,5720
8,6,RAB,1,12,49,2,0,not_forced,10,1739,5860
8,6,RAB,1,13,49,5,3,FORCED,11,1739,5940
8,6,RAB,1,14,49,6,4,not_forced,11,1739,6040
8,6,RAB,1,15,49,6,5,not_forced,11,1739,6140
8,6,RAB,1,16,49,6,6,not_forced,11,1739,6230
8,6,RAB,1,17,49,3,1,not_forced,11,1739,6330
8,6,RAB,1,18,49,3,2,not_forced,11,1739,6420
8,6,RAB,1,19,49,1,0,not_forced,11,1739,6610
8,6,RAB,1,20,49,5,4,not_forced,11,1739,6710
8,6,RAB,1,21,49,5,5,not_forced,11,1739,6810
8,6,RAB,1,22,49,5,6,not_forced,11,1739,6900
8,6,RAB,1,23,49,4,3,FORCED,12,1739,6970
8,6,RAB,1,24,49,2,1,not_forced,12,1739,7070
8,6,RAB,1,25,49,2,2,not_forced,12,1739,7160
8,6,RAB,1,26,49,4,4,not_forced,12,1739,7250
8,6,RAB,1,27,49,4,5,not_forced,12,1739,7340
8,6,RAB,1,28,49,4,6,not_forced,12,1739,7430
8,6,RAB,1,29,49,3,3,not_forced,12,1739,7550
8,6,RAB,1,30,49,1,1,not_forced,12,1739,7740
8,6,RAB,1,31,49,1,2,not_forced,12,1739,7940
8,6,RAB,1,32,49,2,3,not_forced,12,1739,8120
8,6,RAB,1,33,49,3,4,not_forced,12,1739,8240
8,6,RAB,1,34,49,3,5,not_forced,12,1739,8370
8,6,RAB,1,35,49,3,6,not_forced,12,1739,8550
8,6,RAB,1,36,49,0,0,not_forced,12,1739,9500
8,6,RAB,1,37,49,2,4,not_forced,12,1739,9710
8,6,RAB,1,38,49,2,5,not_forced,12,1739,9900
8,6,RAB,1,39,49,2,6,not_forced,12,1739,10090
8,6,RAB,1,40,49,1,3,not_forced,12,1739,10850
8,6,RAB,1,41,49,0,1,not_forced,12,1739,12290
8,6,RAB,1,42,49,0,2,not_forced,12,1739,13720
8,6,RAB,1,43,49,1,4,not_forced,12,1739,14570
8,6,RAB,1,44,49,1,5,not_forced,12,1739,15400
8,6,RAB,1,45,49,1,6,not_forced,12,1739,16170
8,6,RAB,1,46,49,0,3,not_forced,12,1739,17610
8,6,RAB,1,47,49,0,4,not_forced,12,1739,19040
8,6,RAB,1,48,49,0,5,not_forced,12,1739,20490
8,6,RAB,1,49,49,0,6,not_forced,12,1739,21910
FINAL_RAB,8,6,1739,37,true,22820
8,6,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,12,1739,22820
FORCED_VARS,8,6,12,p40 p41 p42 p43 p50 p51 p52 p53 p60 p61 p62 p63
