k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
3,2,RAB,1,1,49,6,0,FORCED,1,1804,1650
3,2,RAB,1,2,49,5,0,FORCED,2,1804,2640
3,2,RAB,1,3,49,6,1,FORCED,3,1804,3480
3,2,RAB,1,4,49,4,0,FORCED,4,1804,4170
3,2,RAB,1,5,49,5,1,FORCED,5,1804,4690
3,2,RAB,1,6,49,6,2,FORCED,6,1804,5130
3,2,RAB,1,7,49,3,0,FORCED,7,1804,5460
3,2,RAB,1,8,49,4,1,FORCED,8,1804,5690
3,2,RAB,1,9,49,5,2,FORCED,9,1804,5860
3,2,RAB,1,10,49,3,1,FORCED,10,1804,6000
3,2,RAB,1,11,49,2,0,not_forced,10,1804,6200
3,2,RAB,1,12,49,4,2,FORCED,11,1804,6290
3,2,RAB,1,13,49,6,3,not_forced,11,1804,6390
3,2,RAB,1,14,49,6,4,not_forced,11,1804,6480
3,2,RAB,1,15,49,3,2,FORCED,12,1804,6550
3,2,RAB,1,16,49,2,1,not_forced,12,1804,6640
3,2,RAB,1,17,49,5,3,not_forced,12,1804,6710
3,2,RAB,1,18,49,5,4,not_forced,12,1804,6790
3,2,RAB,1,19,49,4,3,not_forced,12,1804,6870
3,2,RAB,1,20,49,4,4,not_forced,12,1804,6950
3,2,RAB,1,21,49,2,2,not_forced,12,1804,7020
3,2,RAB,1,22,49,6,5,not_forced,12,1804,7100
3,2,RAB,1,23,49,3,3,not_forced,12,1804,7200
3,2,RAB,1,24,49,3,4,not_forced,12,1804,7300
3,2,RAB,1,25,49,5,5,not_forced,12,1804,7390
3,2,RAB,1,26,49,6,6,not_forced,12,1804,7480
3,2,RAB,1,27,49,1,0,not_forced,12,1804,7650
3,2,RAB,1,28,49,4,5,not_forced,12,1804,7750
3,2,RAB,1,29,49,2,3,not_forced,12,1804,7890
3,2,RAB,1,30,49,2,4,not_forced,12,1804,8030
3,2,RAB,1,31,49,5,6,not_forced,12,1804,8150
3,2,RAB,1,32,49,3,5,not_forced,12,1804,8280
3,2,RAB,1,33,49,1,1,not_forced,12,1804,8470
3,2,RAB,1,34,49,4,6,not_forced,12,1804,8630
3,2,RAB,1,35,49,3,6,not_forced,12,1804,8790
3,2,RAB,1,36,49,1,2,not_forced,12,1804,9180
3,2,RAB,1,37,49,2,5,not_forced,12,1804,9340
3,2,RAB,1,38,49,2,6,not_forced,12,1804,9560
RESUME_JUMP_FINAL,3,2,12,1804,9560
FINAL_RAB,3,2,1804,37,true,9740
3,2,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,12,1804,9740
FORCED_VARS,3,2,12,p30 p31 p32 p40 p41 p42 p50 p51 p52 p60 p61 p62
