k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
8,17,RAB,1,1,49,6,0,FORCED,1,1457,1210
8,17,RAB,1,2,49,5,0,FORCED,2,1457,1860
8,17,RAB,1,3,49,6,1,FORCED,3,1457,2390
8,17,RAB,1,4,49,6,2,FORCED,4,1457,2800
8,17,RAB,1,5,49,5,1,FORCED,5,1457,3070
8,17,RAB,1,6,49,5,2,FORCED,6,1457,3280
8,17,RAB,1,7,49,3,0,not_forced,6,1457,3510
8,17,RAB,1,8,49,4,0,not_forced,6,1457,3730
8,17,RAB,1,9,49,6,3,FORCED,7,1457,3880
8,17,RAB,1,10,49,6,4,not_forced,7,1457,4040
8,17,RAB,1,11,49,6,5,not_forced,7,1457,4220
8,17,RAB,1,12,49,6,6,not_forced,7,1457,4380
8,17,RAB,1,13,49,5,3,FORCED,8,1457,4470
8,17,RAB,1,14,49,3,1,not_forced,8,1457,4580
8,17,RAB,1,15,49,3,2,not_forced,8,1457,4700
8,17,RAB,1,16,49,4,1,not_forced,8,1457,4810
8,17,RAB,1,17,49,4,2,not_forced,8,1457,4920
8,17,RAB,1,18,49,5,4,not_forced,8,1457,5040
8,17,RAB,1,19,49,5,5,not_forced,8,1457,5150
8,17,RAB,1,20,49,5,6,not_forced,8,1457,5260
8,17,RAB,1,21,49,0,0,not_forced,8,1457,5440
8,17,RAB,1,22,49,1,0,not_forced,8,1457,5620
8,17,RAB,1,23,49,2,0,not_forced,8,1457,5800
8,17,RAB,1,24,49,3,3,not_forced,8,1457,5930
8,17,RAB,1,25,49,4,3,not_forced,8,1457,6060
8,17,RAB,1,26,49,3,4,not_forced,8,1457,6230
8,17,RAB,1,27,49,3,5,not_forced,8,1457,6380
8,17,RAB,1,28,49,3,6,not_forced,8,1457,6510
8,17,RAB,1,29,49,4,4,not_forced,8,1457,6680
8,17,RAB,1,30,49,4,5,not_forced,8,1457,6840
8,17,RAB,1,31,49,4,6,not_forced,8,1457,6980
8,17,RAB,1,32,49,0,1,not_forced,8,1457,7190
8,17,RAB,1,33,49,0,2,not_forced,8,1457,7390
8,17,RAB,1,34,49,1,1,not_forced,8,1457,7600
8,17,RAB,1,35,49,1,2,not_forced,8,1457,7800
8,17,RAB,1,36,49,2,1,not_forced,8,1457,8020
8,17,RAB,1,37,49,2,2,not_forced,8,1457,8220
8,17,RAB,1,38,49,0,3,not_forced,8,1457,16040
8,17,RAB,1,39,49,1,3,not_forced,8,1457,23850
RESUME_JUMP_FINAL,8,17,8,1457,23850
FINAL_RAB,8,17,1457,41,true,37960
8,17,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,8,1457,37960
FORCED_VARS,8,17,8,p50 p51 p52 p53 p60 p61 p62 p63
