k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
18,16,RAB,1,1,49,6,0,FORCED,1,1749,1360
18,16,RAB,1,2,49,6,1,FORCED,2,1749,2340
18,16,RAB,1,3,49,5,0,FORCED,3,1749,3080
18,16,RAB,1,4,49,5,1,FORCED,4,1749,3710
18,16,RAB,1,5,49,6,2,FORCED,5,1749,4210
18,16,RAB,1,6,49,6,3,FORCED,6,1749,4610
18,16,RAB,1,7,49,6,4,FORCED,7,1749,4880
18,16,RAB,1,8,49,5,2,FORCED,8,1749,5050
18,16,RAB,1,9,49,5,3,FORCED,9,1749,5170
18,16,RAB,1,10,49,5,4,FORCED,10,1749,5270
18,16,RAB,1,11,49,2,0,not_forced,10,1749,5350
18,16,RAB,1,12,49,2,1,not_forced,10,1749,5430
18,16,RAB,1,13,49,3,0,not_forced,10,1749,5500
18,16,RAB,1,14,49,3,1,not_forced,10,1749,5580
18,16,RAB,1,15,49,4,0,not_forced,10,1749,5660
18,16,RAB,1,16,49,4,1,not_forced,10,1749,5730
18,16,RAB,1,17,49,6,5,not_forced,10,1749,5890
18,16,RAB,1,18,49,6,6,not_forced,10,1749,6050
18,16,RAB,1,19,49,2,2,not_forced,10,1749,6140
18,16,RAB,1,20,49,2,3,not_forced,10,1749,6230
18,16,RAB,1,21,49,2,4,not_forced,10,1749,6320
18,16,RAB,1,22,49,3,2,not_forced,10,1749,6410
18,16,RAB,1,23,49,3,3,not_forced,10,1749,6500
18,16,RAB,1,24,49,3,4,not_forced,10,1749,6590
18,16,RAB,1,25,49,4,2,not_forced,10,1749,6680
18,16,RAB,1,26,49,4,3,not_forced,10,1749,6770
18,16,RAB,1,27,49,4,4,not_forced,10,1749,6860
18,16,RAB,1,28,49,5,5,not_forced,10,1749,7000
18,16,RAB,1,29,49,5,6,not_forced,10,1749,7140
18,16,RAB,1,30,49,1,0,not_forced,10,1749,7260
18,16,RAB,1,31,49,1,1,not_forced,10,1749,7380
18,16,RAB,1,32,49,1,2,not_forced,10,1749,7590
18,16,RAB,1,33,49,1,3,not_forced,10,1749,7800
18,16,RAB,1,34,49,1,4,not_forced,10,1749,8020
18,16,RAB,1,35,49,2,5,not_forced,10,1749,8380
18,16,RAB,1,36,49,2,6,not_forced,10,1749,8710
18,16,RAB,1,37,49,3,5,not_forced,10,1749,9050
18,16,RAB,1,38,49,3,6,not_forced,10,1749,9380
18,16,RAB,1,39,49,4,5,not_forced,10,1749,9720
18,16,RAB,1,40,49,4,6,not_forced,10,1749,10060
18,16,RAB,1,41,49,1,5,not_forced,10,1749,10390
18,16,RAB,1,42,49,1,6,not_forced,10,1749,10720
18,16,RAB,1,43,49,0,0,not_forced,10,1749,11050
18,16,RAB,1,44,49,0,1,not_forced,10,1749,11390
18,16,RAB,1,45,49,0,2,not_forced,10,1749,11730
18,16,RAB,1,46,49,0,3,not_forced,10,1749,12060
18,16,RAB,1,47,49,0,4,not_forced,10,1749,12390
18,16,RAB,1,48,49,0,5,not_forced,10,1749,12720
18,16,RAB,1,49,49,0,6,not_forced,10,1749,13050
FINAL_RAB,18,16,1749,39,true,13270
18,16,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,10,1749,13270
FORCED_VARS,18,16,10,p50 p51 p52 p53 p54 p60 p61 p62 p63 p64
