k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
10,13,RAB,1,1,49,6,0,FORCED,1,1692,1510
10,13,RAB,1,2,49,6,1,FORCED,2,1692,2370
10,13,RAB,1,3,49,4,0,FORCED,3,1692,3040
10,13,RAB,1,4,49,5,0,FORCED,4,1692,3620
10,13,RAB,1,5,49,4,1,FORCED,5,1692,4030
10,13,RAB,1,6,49,5,1,FORCED,6,1692,4360
10,13,RAB,1,7,49,6,2,FORCED,7,1692,4600
10,13,RAB,1,8,49,6,3,FORCED,8,1692,4800
10,13,RAB,1,9,49,3,0,not_forced,8,1692,5010
10,13,RAB,1,10,49,4,2,FORCED,9,1692,5140
10,13,RAB,1,11,49,4,3,FORCED,10,1692,5250
10,13,RAB,1,12,49,5,2,FORCED,11,1692,5350
10,13,RAB,1,13,49,5,3,FORCED,12,1692,5420
10,13,RAB,1,14,49,3,1,not_forced,12,1692,5490
10,13,RAB,1,15,49,6,4,not_forced,12,1692,5570
10,13,RAB,1,16,49,6,5,not_forced,12,1692,5650
10,13,RAB,1,17,49,6,6,not_forced,12,1692,5720
10,13,RAB,1,18,49,1,0,not_forced,12,1692,5810
10,13,RAB,1,19,49,2,0,not_forced,12,1692,5900
10,13,RAB,1,20,49,4,4,not_forced,12,1692,5980
10,13,RAB,1,21,49,4,5,not_forced,12,1692,6060
10,13,RAB,1,22,49,4,6,not_forced,12,1692,6130
10,13,RAB,1,23,49,5,4,not_forced,12,1692,6220
10,13,RAB,1,24,49,5,5,not_forced,12,1692,6290
10,13,RAB,1,25,49,5,6,not_forced,12,1692,6360
10,13,RAB,1,26,49,3,2,not_forced,12,1692,6450
10,13,RAB,1,27,49,3,3,not_forced,12,1692,6530
10,13,RAB,1,28,49,1,1,not_forced,12,1692,6640
10,13,RAB,1,29,49,2,1,not_forced,12,1692,6750
10,13,RAB,1,30,49,3,4,not_forced,12,1692,6880
10,13,RAB,1,31,49,3,5,not_forced,12,1692,7000
10,13,RAB,1,32,49,3,6,not_forced,12,1692,7130
RESUME_JUMP_FINAL,10,13,12,1692,7130
FINAL_RAB,10,13,1692,37,true,7770
10,13,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,12,1692,7770
FORCED_VARS,10,13,12,p40 p41 p42 p43 p50 p51 p52 p53 p60 p61 p62 p63
