k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
7,6,RAB,1,1,49,6,0,FORCED,1,1739,1380
7,6,RAB,1,2,49,6,1,FORCED,2,1739,2320
7,6,RAB,1,3,49,5,0,FORCED,3,1739,3130
7,6,RAB,1,4,49,6,2,FORCED,4,1739,3780
7,6,RAB,1,5,49,5,1,FORCED,5,1739,4240
7,6,RAB,1,6,49,6,3,FORCED,6,1739,4610
7,6,RAB,1,7,49,5,2,FORCED,7,1739,4880
7,6,RAB,1,8,49,4,0,FORCED,8,1739,5070
7,6,RAB,1,9,49,5,3,FORCED,9,1739,5220
7,6,RAB,1,10,49,4,1,FORCED,10,1739,5330
7,6,RAB,1,11,49,6,4,not_forced,10,1739,5480
7,6,RAB,1,12,49,4,2,FORCED,11,1739,5570
7,6,RAB,1,13,49,3,0,not_forced,11,1739,5660
7,6,RAB,1,14,49,6,5,not_forced,11,1739,5770
7,6,RAB,1,15,49,5,4,not_forced,11,1739,5870
7,6,RAB,1,16,49,4,3,FORCED,12,1739,5950
7,6,RAB,1,17,49,3,1,not_forced,12,1739,6030
7,6,RAB,1,18,49,2,0,not_forced,12,1739,6100
7,6,RAB,1,19,49,3,2,not_forced,12,1739,6180
7,6,RAB,1,20,49,5,5,not_forced,12,1739,6270
7,6,RAB,1,21,49,2,1,not_forced,12,1739,6340
7,6,RAB,1,22,49,3,3,not_forced,12,1739,6430
7,6,RAB,1,23,49,4,4,not_forced,12,1739,6520
7,6,RAB,1,24,49,2,2,not_forced,12,1739,6610
7,6,RAB,1,25,49,1,0,not_forced,12,1739,6730
7,6,RAB,1,26,49,2,3,not_forced,12,1739,6840
7,6,RAB,1,27,49,4,5,not_forced,12,1739,6950
7,6,RAB,1,28,49,1,1,not_forced,12,1739,7070
7,6,RAB,1,29,49,3,4,not_forced,12,1739,7200
7,6,RAB,1,30,49,1,2,not_forced,12,1739,7380
7,6,RAB,1,31,49,3,5,not_forced,12,1739,7520
7,6,RAB,1,32,49,1,3,not_forced,12,1739,7740
7,6,RAB,1,33,49,2,4,not_forced,12,1739,7950
7,6,RAB,1,34,49,2,5,not_forced,12,1739,8170
7,6,RAB,1,35,49,1,4,not_forced,12,1739,8580
7,6,RAB,1,36,49,0,0,not_forced,12,1739,8950
RESUME_JUMP_FINAL,7,6,12,1739,8950
FINAL_RAB,7,6,1739,37,true,9230
7,6,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,12,1739,9230
FORCED_VARS,7,6,12,p40 p41 p42 p43 p50 p51 p52 p53 p60 p61 p62 p63
