k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
7,9,RAB,1,1,49,6,0,FORCED,1,1739,1430
7,9,RAB,1,2,49,6,1,FORCED,2,1739,2370
7,9,RAB,1,3,49,6,2,FORCED,3,1739,3090
7,9,RAB,1,4,49,4,0,FORCED,4,1739,3630
7,9,RAB,1,5,49,5,0,FORCED,5,1739,4120
7,9,RAB,1,6,49,6,3,FORCED,6,1739,4500
7,9,RAB,1,7,49,4,1,FORCED,7,1739,4770
7,9,RAB,1,8,49,5,1,FORCED,8,1739,5000
7,9,RAB,1,9,49,4,2,FORCED,9,1739,5180
7,9,RAB,1,10,49,5,2,FORCED,10,1739,5320
7,9,RAB,1,11,49,2,0,not_forced,10,1739,5470
7,9,RAB,1,12,49,3,0,not_forced,10,1739,5640
7,9,RAB,1,13,49,4,3,FORCED,11,1739,5750
7,9,RAB,1,14,49,5,3,FORCED,12,1739,5830
7,9,RAB,1,15,49,6,4,not_forced,12,1739,5920
7,9,RAB,1,16,49,2,1,not_forced,12,1739,6000
7,9,RAB,1,17,49,3,1,not_forced,12,1739,6080
7,9,RAB,1,18,49,2,2,not_forced,12,1739,6160
7,9,RAB,1,19,49,3,2,not_forced,12,1739,6230
7,9,RAB,1,20,49,6,5,not_forced,12,1739,6310
7,9,RAB,1,21,49,4,4,not_forced,12,1739,6400
7,9,RAB,1,22,49,5,4,not_forced,12,1739,6480
7,9,RAB,1,23,49,2,3,not_forced,12,1739,6560
7,9,RAB,1,24,49,3,3,not_forced,12,1739,6630
7,9,RAB,1,25,49,4,5,not_forced,12,1739,6720
7,9,RAB,1,26,49,5,5,not_forced,12,1739,6810
7,9,RAB,1,27,49,2,4,not_forced,12,1739,6890
7,9,RAB,1,28,49,3,4,not_forced,12,1739,6990
7,9,RAB,1,29,49,2,5,not_forced,12,1739,7080
7,9,RAB,1,30,49,3,5,not_forced,12,1739,7170
7,9,RAB,1,31,49,6,6,not_forced,12,1739,7270
7,9,RAB,1,32,49,0,0,not_forced,12,1739,7370
7,9,RAB,1,33,49,1,0,not_forced,12,1739,7470
7,9,RAB,1,34,49,0,1,not_forced,12,1739,7680
7,9,RAB,1,35,49,1,1,not_forced,12,1739,7880
7,9,RAB,1,36,49,4,6,not_forced,12,1739,7980
7,9,RAB,1,37,49,5,6,not_forced,12,1739,8070
7,9,RAB,1,38,49,0,2,not_forced,12,1739,8280
7,9,RAB,1,39,49,1,2,not_forced,12,1739,8470
7,9,RAB,1,40,49,0,3,not_forced,12,1739,8660
7,9,RAB,1,41,49,1,3,not_forced,12,1739,8860
7,9,RAB,1,42,49,2,6,not_forced,12,1739,9050
7,9,RAB,1,43,49,3,6,not_forced,12,1739,9240
7,9,RAB,1,44,49,0,4,not_forced,12,1739,9440
7,9,RAB,1,45,49,1,4,not_forced,12,1739,9630
7,9,RAB,1,46,49,0,5,not_forced,12,1739,9830
7,9,RAB,1,47,49,1,5,not_forced,12,1739,10030
7,9,RAB,1,48,49,0,6,not_forced,12,1739,10220
7,9,RAB,1,49,49,1,6,not_forced,12,1739,10410
FINAL_RAB,7,9,1739,37,true,10510
7,9,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,12,1739,10510
FORCED_VARS,7,9,12,p40 p41 p42 p43 p50 p51 p52 p53 p60 p61 p62 p63
