k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
18,6,RAB,1,1,49,6,0,FORCED,1,1961,1690
18,6,RAB,1,2,49,6,1,FORCED,2,1961,2940
18,6,RAB,1,3,49,5,0,FORCED,3,1961,3900
18,6,RAB,1,4,49,5,1,FORCED,4,1961,4710
18,6,RAB,1,5,49,6,2,FORCED,5,1961,5370
18,6,RAB,1,6,49,6,3,FORCED,6,1961,5890
18,6,RAB,1,7,49,6,4,FORCED,7,1961,6290
18,6,RAB,1,8,49,5,2,FORCED,8,1961,6520
18,6,RAB,1,9,49,5,3,FORCED,9,1961,6700
18,6,RAB,1,10,49,5,4,FORCED,10,1961,6850
18,6,RAB,1,11,49,4,0,FORCED,11,1961,6950
18,6,RAB,1,12,49,4,1,FORCED,12,1961,7030
18,6,RAB,1,13,49,3,0,not_forced,12,1961,7110
18,6,RAB,1,14,49,3,1,not_forced,12,1961,7180
18,6,RAB,1,15,49,4,2,FORCED,13,1961,7250
18,6,RAB,1,16,49,4,3,FORCED,14,1961,7310
18,6,RAB,1,17,49,4,4,FORCED,15,1961,7360
FINAL_RAB,18,6,1961,34,SKIPPED,7370
FINAL_SAT,18,6,1961,34,SKIPPED,7370
18,6,RAB,1,0,0,-1,-1,RESULT_DET0_TRUE,15,1961,7370
FORCED_VARS,18,6,15,p40 p41 p42 p43 p44 p50 p51 p52 p53 p54 p60 p61 p62 p63 p64
