k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
1,3,RAB,1,1,49,6,0,FORCED,1,1720,1490
1,3,RAB,1,2,49,5,0,FORCED,2,1720,2410
1,3,RAB,1,3,49,3,0,FORCED,3,1720,3110
1,3,RAB,1,4,49,4,0,FORCED,4,1720,3690
1,3,RAB,1,5,49,6,1,FORCED,5,1720,4150
1,3,RAB,1,6,49,5,1,FORCED,6,1720,4480
1,3,RAB,1,7,49,6,2,FORCED,7,1720,4760
1,3,RAB,1,8,49,5,2,FORCED,8,1720,4960
1,3,RAB,1,9,49,3,1,FORCED,9,1720,5110
1,3,RAB,1,10,49,4,1,FORCED,10,1720,5230
1,3,RAB,1,11,49,6,3,not_forced,10,1720,5350
1,3,RAB,1,12,49,3,2,FORCED,11,1720,5440
1,3,RAB,1,13,49,4,2,FORCED,12,1720,5520
1,3,RAB,1,14,49,2,0,not_forced,12,1720,5630
1,3,RAB,1,15,49,5,3,not_forced,12,1720,5710
1,3,RAB,1,16,49,6,4,not_forced,12,1720,5780
1,3,RAB,1,17,49,5,4,not_forced,12,1720,5850
1,3,RAB,1,18,49,3,3,not_forced,12,1720,5930
1,3,RAB,1,19,49,4,3,not_forced,12,1720,6010
1,3,RAB,1,20,49,2,1,not_forced,12,1720,6090
1,3,RAB,1,21,49,6,5,not_forced,12,1720,6170
1,3,RAB,1,22,49,1,0,not_forced,12,1720,6310
1,3,RAB,1,23,49,2,2,not_forced,12,1720,6400
1,3,RAB,1,24,49,3,4,not_forced,12,1720,6500
1,3,RAB,1,25,49,4,4,not_forced,12,1720,6610
1,3,RAB,1,26,49,5,5,not_forced,12,1720,6690
1,3,RAB,1,27,49,3,5,not_forced,12,1720,6800
1,3,RAB,1,28,49,4,5,not_forced,12,1720,6920
1,3,RAB,1,29,49,2,3,not_forced,12,1720,7060
1,3,SAT,1,30,49,1,1,not_forced,12,1720,7340
1,3,SAT,1,31,49,6,6,not_forced,12,1720,7530
1,3,SAT,1,32,49,1,2,not_forced,12,1720,7760
1,3,SAT,1,33,49,2,4,not_forced,12,1720,7990
1,3,SAT,1,34,49,5,6,not_forced,12,1720,8170
1,3,SAT,1,35,49,3,6,not_forced,12,1720,8370
1,3,SAT,1,36,49,4,6,not_forced,12,1720,8560
1,3,SAT,1,37,49,1,3,not_forced,12,1720,8940
1,3,SAT,1,38,49,2,5,not_forced,12,1720,9160
1,3,SAT,1,39,49,1,4,not_forced,12,1720,9530
1,3,SAT,1,40,49,2,6,not_forced,12,1720,9760
1,3,SAT,1,41,49,1,5,not_forced,12,1720,10130
1,3,SAT,1,42,49,0,0,not_forced,12,1720,10370
1,3,SAT,1,43,49,1,6,not_forced,12,1720,10730
1,3,SAT,1,44,49,0,1,not_forced,12,1720,10970
1,3,SAT,1,45,49,0,2,not_forced,12,1720,11200
1,3,SAT,1,46,49,0,3,not_forced,12,1720,11550
1,3,SAT,1,47,49,0,4,not_forced,12,1720,11920
1,3,SAT,1,48,49,0,5,not_forced,12,1720,12290
1,3,SAT,1,49,49,0,6,not_forced,12,1720,12660
1,3,SAT,2,1,37,6,3,not_forced,12,1720,12870
1,3,SAT,2,2,37,2,0,not_forced,12,1720,13080
1,3,SAT,2,3,37,5,3,not_forced,12,1720,13270
1,3,SAT,2,4,37,6,4,not_forced,12,1720,13450
1,3,SAT,2,5,37,5,4,not_forced,12,1720,13650
1,3,SAT,2,6,37,3,3,not_forced,12,1720,13850
1,3,SAT,2,7,37,4,3,not_forced,12,1720,14040
1,3,SAT,2,8,37,2,1,not_forced,12,1720,14250
1,3,SAT,2,9,37,6,5,not_forced,12,1720,14440
1,3,SAT,2,10,37,1,0,not_forced,12,1720,14660
1,3,SAT,2,11,37,2,2,not_forced,12,1720,14870
1,3,SAT,2,12,37,3,4,not_forced,12,1720,15060
1,3,SAT,2,13,37,4,4,not_forced,12,1720,15250
1,3,SAT,2,14,37,5,5,not_forced,12,1720,15440
1,3,SAT,2,15,37,3,5,not_forced,12,1720,15640
1,3,SAT,2,16,37,4,5,not_forced,12,1720,15830
1,3,SAT,2,17,37,2,3,not_forced,12,1720,16040
1,3,SAT,2,18,37,1,1,not_forced,12,1720,16280
1,3,SAT,2,19,37,6,6,not_forced,12,1720,16470
1,3,SAT,2,20,37,1,2,not_forced,12,1720,16710
1,3,SAT,2,21,37,2,4,not_forced,12,1720,16930
1,3,SAT,2,22,37,5,6,not_forced,12,1720,17120
1,3,SAT,2,23,37,3,6,not_forced,12,1720,17310
1,3,SAT,2,24,37,4,6,not_forced,12,1720,17510
1,3,SAT,2,25,37,1,3,not_forced,12,1720,17880
1,3,SAT,2,26,37,2,5,not_forced,12,1720,18110
1,3,SAT,2,27,37,1,4,not_forced,12,1720,18470
1,3,SAT,2,28,37,2,6,not_forced,12,1720,18710
1,3,SAT,2,29,37,1,5,not_forced,12,1720,19080
1,3,SAT,2,30,37,0,0,not_forced,12,1720,19310
1,3,SAT,2,31,37,1,6,not_forced,12,1720,19680
1,3,SAT,2,32,37,0,1,not_forced,12,1720,19920
1,3,SAT,2,33,37,0,2,not_forced,12,1720,20140
1,3,SAT,2,34,37,0,3,not_forced,12,1720,20510
1,3,SAT,2,35,37,0,4,not_forced,12,1720,20870
1,3,SAT,2,36,37,0,5,not_forced,12,1720,21240
1,3,SAT,2,37,37,0,6,not_forced,12,1720,21600
FINAL_RAB,1,3,1720,37,true,21760
FINAL_SAT,1,3,1720,37,true,22370
1,3,SAT,2,0,0,-1,-1,RESULT_BOTH_TRUE,12,1720,22370
FORCED_VARS,1,3,12,p30 p31 p32 p40 p41 p42 p50 p51 p52 p60 p61 p62
