k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
9,4,RAB,1,1,49,6,0,FORCED,1,1786,1630
9,4,RAB,1,2,49,6,1,FORCED,2,1786,2680
9,4,RAB,1,3,49,5,0,FORCED,3,1786,3480
9,4,RAB,1,4,49,5,1,FORCED,4,1786,4150
9,4,RAB,1,5,49,4,0,FORCED,5,1786,4660
9,4,RAB,1,6,49,4,1,FORCED,6,1786,5050
9,4,RAB,1,7,49,6,2,FORCED,7,1786,5350
9,4,RAB,1,8,49,6,3,FORCED,8,1786,5580
9,4,RAB,1,9,49,5,2,FORCED,9,1786,5740
9,4,RAB,1,10,49,5,3,FORCED,10,1786,5880
9,4,RAB,1,11,49,3,0,not_forced,10,1786,6020
9,4,RAB,1,12,49,3,1,not_forced,10,1786,6160
9,4,RAB,1,13,49,4,2,FORCED,11,1786,6250
9,4,RAB,1,14,49,4,3,FORCED,12,1786,6340
9,4,RAB,1,15,49,6,4,not_forced,12,1786,6430
9,4,RAB,1,16,49,6,5,not_forced,12,1786,6520
9,4,RAB,1,17,49,5,4,not_forced,12,1786,6610
9,4,RAB,1,18,49,5,5,not_forced,12,1786,6700
9,4,RAB,1,19,49,2,0,not_forced,12,1786,6790
9,4,RAB,1,20,49,2,1,not_forced,12,1786,6880
9,4,RAB,1,21,49,3,2,not_forced,12,1786,6970
9,4,RAB,1,22,49,3,3,not_forced,12,1786,7060
9,4,RAB,1,23,49,4,4,not_forced,12,1786,7160
9,4,RAB,1,24,49,4,5,not_forced,12,1786,7240
9,4,RAB,1,25,49,6,6,not_forced,12,1786,7520
9,4,RAB,1,26,49,1,0,not_forced,12,1786,7760
9,4,RAB,1,27,49,1,1,not_forced,12,1786,7900
9,4,RAB,1,28,49,2,2,not_forced,12,1786,8060
9,4,RAB,1,29,49,2,3,not_forced,12,1786,8210
9,4,RAB,1,30,49,3,4,not_forced,12,1786,8330
9,4,RAB,1,31,49,3,5,not_forced,12,1786,8460
9,4,RAB,1,32,49,5,6,not_forced,12,1786,8810
9,4,RAB,1,33,49,4,6,not_forced,12,1786,9590
9,4,RAB,1,34,49,2,4,not_forced,12,1786,9830
9,4,RAB,1,35,49,2,5,not_forced,12,1786,10050
9,4,RAB,1,36,49,1,2,not_forced,12,1786,10460
9,4,RAB,1,37,49,1,3,not_forced,12,1786,10880
9,4,RAB,1,38,49,0,0,not_forced,12,1786,11270
9,4,RAB,1,39,49,0,1,not_forced,12,1786,11660
9,4,RAB,1,40,49,3,6,not_forced,12,1786,12420
9,4,RAB,1,41,49,1,4,not_forced,12,1786,12850
9,4,RAB,1,42,49,1,5,not_forced,12,1786,13260
9,4,RAB,1,43,49,2,6,not_forced,12,1786,14030
9,4,RAB,1,44,49,0,2,not_forced,12,1786,14800
9,4,RAB,1,45,49,0,3,not_forced,12,1786,15560
9,4,RAB,1,46,49,0,4,not_forced,12,1786,16330
9,4,RAB,1,47,49,0,5,not_forced,12,1786,17090
9,4,RAB,1,48,49,1,6,not_forced,12,1786,17860
9,4,RAB,1,49,49,0,6,not_forced,12,1786,18620
FINAL_RAB,9,4,1786,37,true,19010
9,4,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,12,1786,19010
FORCED_VARS,9,4,12,p40 p41 p42 p43 p50 p51 p52 p53 p60 p61 p62 p63
