k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
14,9,RAB,1,1,49,6,0,FORCED,1,1850,1840
14,9,RAB,1,2,49,6,1,FORCED,2,1850,2990
14,9,RAB,1,3,49,4,0,FORCED,3,1850,3770
14,9,RAB,1,4,49,4,1,FORCED,4,1850,4420
14,9,RAB,1,5,49,5,0,FORCED,5,1850,4970
14,9,RAB,1,6,49,5,1,FORCED,6,1850,5410
14,9,RAB,1,7,49,2,0,not_forced,6,1850,5860
14,9,RAB,1,8,49,2,1,not_forced,6,1850,6320
14,9,RAB,1,9,49,3,0,not_forced,6,1850,6780
14,9,RAB,1,10,49,3,1,not_forced,6,1850,7230
14,9,RAB,1,11,49,6,2,FORCED,7,1850,7510
14,9,RAB,1,12,49,6,3,not_forced,7,1850,7860
14,9,RAB,1,13,49,6,4,not_forced,7,1850,8200
14,9,RAB,1,14,49,6,5,not_forced,7,1850,8540
14,9,RAB,1,15,49,6,6,not_forced,7,1850,8880
14,9,RAB,1,16,49,4,2,FORCED,8,1850,9100
14,9,RAB,1,17,49,5,2,FORCED,9,1850,9300
14,9,RAB,1,18,49,4,3,not_forced,9,1850,9530
14,9,RAB,1,19,49,4,4,not_forced,9,1850,9760
14,9,RAB,1,20,49,4,5,not_forced,9,1850,10000
14,9,RAB,1,21,49,4,6,not_forced,9,1850,10240
14,9,RAB,1,22,49,5,3,not_forced,9,1850,10470
14,9,RAB,1,23,49,5,4,not_forced,9,1850,10700
14,9,RAB,1,24,49,5,5,not_forced,9,1850,10940
14,9,RAB,1,25,49,5,6,not_forced,9,1850,11170
14,9,RAB,1,26,49,2,2,not_forced,9,1850,11450
14,9,RAB,1,27,49,3,2,not_forced,9,1850,11750
14,9,RAB,1,28,49,2,3,not_forced,9,1850,12030
14,9,RAB,1,29,49,2,4,not_forced,9,1850,12330
14,9,RAB,1,30,49,2,5,not_forced,9,1850,12620
14,9,RAB,1,31,49,2,6,not_forced,9,1850,12920
14,9,RAB,1,32,49,3,3,not_forced,9,1850,13220
14,9,RAB,1,33,49,3,4,not_forced,9,1850,13530
14,9,RAB,1,34,49,3,5,not_forced,9,1850,13840
14,9,RAB,1,35,49,3,6,not_forced,9,1850,14140
14,9,RAB,1,36,49,0,0,not_forced,9,1850,14980
14,9,RAB,1,37,49,0,1,not_forced,9,1850,15800
14,9,RAB,1,38,49,1,0,not_forced,9,1850,16630
14,9,RAB,1,39,49,1,1,not_forced,9,1850,17460
14,9,RAB,1,40,49,0,2,not_forced,9,1850,18900
14,9,RAB,1,41,49,1,2,not_forced,9,1850,20340
14,9,RAB,1,42,49,0,3,not_forced,9,1850,21760
14,9,RAB,1,43,49,0,4,not_forced,9,1850,23190
14,9,RAB,1,44,49,0,5,not_forced,9,1850,24620
14,9,RAB,1,45,49,0,6,not_forced,9,1850,26050
14,9,RAB,1,46,49,1,3,not_forced,9,1850,27480
14,9,RAB,1,47,49,1,4,not_forced,9,1850,28920
14,9,RAB,1,48,49,1,5,not_forced,9,1850,30350
14,9,RAB,1,49,49,1,6,not_forced,9,1850,31780
FINAL_RAB,14,9,1850,40,true,32840
14,9,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,9,1850,32840
FORCED_VARS,14,9,9,p40 p41 p42 p50 p51 p52 p60 p61 p62
