k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
10,15,RAB,1,1,49,5,0,FORCED,1,1551,1490
10,15,RAB,1,2,49,6,0,FORCED,2,1551,2450
10,15,RAB,1,3,49,5,1,FORCED,3,1551,3010
10,15,RAB,1,4,49,6,1,FORCED,4,1551,3480
10,15,RAB,1,5,49,5,2,FORCED,5,1551,3810
10,15,RAB,1,6,49,5,3,FORCED,6,1551,4060
10,15,RAB,1,7,49,6,2,FORCED,7,1551,4250
10,15,RAB,1,8,49,6,3,FORCED,8,1551,4400
10,15,RAB,1,9,49,3,0,not_forced,8,1551,4540
10,15,RAB,1,10,49,4,0,not_forced,8,1551,4680
10,15,RAB,1,11,49,3,1,not_forced,8,1551,4830
10,15,RAB,1,12,49,4,1,not_forced,8,1551,4960
10,15,RAB,1,13,49,5,4,not_forced,8,1551,5120
10,15,RAB,1,14,49,5,5,not_forced,8,1551,5270
10,15,RAB,1,15,49,5,6,not_forced,8,1551,5410
10,15,RAB,1,16,49,6,4,not_forced,8,1551,5560
10,15,RAB,1,17,49,6,5,not_forced,8,1551,5700
10,15,RAB,1,18,49,6,6,not_forced,8,1551,5870
10,15,RAB,1,19,49,1,0,not_forced,8,1551,6040
10,15,RAB,1,20,49,2,0,not_forced,8,1551,6210
10,15,RAB,1,21,49,3,2,not_forced,8,1551,6360
10,15,RAB,1,22,49,3,3,not_forced,8,1551,6520
10,15,RAB,1,23,49,4,2,not_forced,8,1551,6670
10,15,RAB,1,24,49,4,3,not_forced,8,1551,6840
10,15,RAB,1,25,49,1,1,not_forced,8,1551,7020
10,15,RAB,1,26,49,2,1,not_forced,8,1551,7210
10,15,RAB,1,27,49,3,4,not_forced,8,1551,7500
RESUME_JUMP_FINAL,10,15,8,1551,7500
FINAL_RAB,10,15,1551,41,true,15510
10,15,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,8,1551,15510
FORCED_VARS,10,15,8,p50 p51 p52 p53 p60 p61 p62 p63
